agent_code,avg_policies,std_policies,active_months,avg_anbp,avg_income,avg_customers,first_active_month,last_active_month,tenure,stability,cluster,performance
ae4aa5cf,21.25,9.81875219856587,20,998339.4,210570.05,14.8,2023-01-01,2024-08-01,19.0,0.09243210137787976,0,Low
aeec664e,19.5,9.069903962817735,20,963611.1,212674.6,13.95,2023-01-01,2024-08-01,19.0,0.0993058130139488,0,Low
af1c7a87,18.8,11.399907663522637,20,1362476.55,280211.7,16.15,2023-01-01,2024-08-01,19.0,0.08064576181819037,1,High
af45bd51,21.1,10.351201303281307,20,987488.4,241903.5,16.1,2023-01-01,2024-08-01,19.0,0.08809640259933797,0,Low
afad29ed,20.666666666666668,9.60902353693305,3,1365525.3333333333,291915.0,14.333333333333334,2024-06-01,2024-08-01,2.0,0.09425938179123777,1,High
afb9ab2c,18.5,8.33192970635128,20,929104.65,210598.2,15.75,2023-01-01,2024-08-01,19.0,0.10715897263128797,0,Low
aff0c4c3,19.05,8.952947177209008,20,974697.7,244666.6,15.05,2023-01-01,2024-08-01,19.0,0.10047275266263582,0,Low
b009bd86,19.35,8.892782407512758,20,1065640.35,210297.7,16.55,2023-01-01,2024-08-01,19.0,0.1010837961260102,0,Low
b0142ea6,18.7,8.962494953386232,20,936072.8,211251.85,14.85,2023-01-01,2024-08-01,19.0,0.10037646239008653,0,Low
b02dee9c,16.55,11.422392596631362,20,644265.1,175251.95,15.05,2023-01-01,2024-08-01,19.0,0.08049979037622548,0,Low
b03b2550,25.785714285714285,8.02092044812594,14,1482707.7142857143,346176.21428571426,16.428571428571427,2023-07-01,2024-08-01,13.0,0.11085343294516536,1,High
b07c503c,20.6,10.343571611595799,20,1064227.05,245122.45,15.7,2023-01-01,2024-08-01,19.0,0.08815565628181557,0,Low
b09baba0,21.85,10.732513317264653,20,892171.5,184127.9,15.1,2023-01-01,2024-08-01,19.0,0.08523322948446842,0,Low
b09dd216,19.85,9.510520490488416,20,887981.4,217000.65,16.9,2023-01-01,2024-08-01,19.0,0.09514276680255354,0,Low
b0bc7872,20.25,12.106534674223743,12,1018800.5833333334,195388.33333333334,16.166666666666668,2023-09-01,2024-08-01,11.0,0.07629781821480792,0,Low
b0c31563,18.05,11.758423632264211,20,827987.25,218348.0,16.3,2023-01-01,2024-08-01,19.0,0.07837958895416706,0,Low
b119ccc5,22.75,7.717887630283575,20,1211639.6,244369.0,14.9,2023-01-01,2024-08-01,19.0,0.1147066861158283,1,High
b1730def,18.55,8.708586204672404,20,1021123.2,206779.65,15.6,2023-01-01,2024-08-01,19.0,0.10300160897976421,0,Low
b18f0678,22.25,9.413735764967676,20,1058950.45,234262.05,15.6,2023-01-01,2024-08-01,19.0,0.09602701879224261,1,High
b1dc3ef9,22.4,12.097846698352651,20,1018923.5,210981.6,16.25,2023-01-01,2024-08-01,19.0,0.076348427572127,0,Low
b1e0ad90,19.95,10.898937659481458,20,716815.5,151416.75,14.85,2023-01-01,2024-08-01,19.0,0.0840411159901462,0,Low
b1e5f770,19.85,7.457070117468529,20,887094.4,209254.55,13.95,2023-01-01,2024-08-01,19.0,0.11824426025917022,0,Low
b1ff85c5,23.8,8.85913147697424,20,1003217.25,184293.7,16.2,2023-01-01,2024-08-01,19.0,0.10142881270378386,0,Low
b2d5499f,23.5,8.61149782191473,20,1150642.05,232563.8,14.9,2023-01-01,2024-08-01,19.0,0.10404205655854662,1,High
b2ee1ee7,23.2,9.364827814754525,5,1838972.0,428934.2,12.2,2024-04-01,2024-08-01,4.0,0.09648013627167848,1,High
b33fc6cb,19.55,12.05022384592262,20,1158947.05,248522.55,15.95,2023-01-01,2024-08-01,19.0,0.07662703811110777,1,High
b36727bc,20.2,9.479062800664808,20,1035027.2,245123.1,16.5,2023-01-01,2024-08-01,19.0,0.09542838124193305,0,Low
b40d8f4e,21.1,11.196333986481564,20,1036960.4,227592.55,16.6,2023-01-01,2024-08-01,19.0,0.08199185108479332,0,Low
b4162b66,18.125,8.854982455415383,8,911174.25,228340.375,15.75,2024-01-01,2024-08-01,7.0,0.10147151499498538,0,Low
b4a65fde,19.85,8.992833403971128,20,971497.05,204875.2,15.9,2023-01-01,2024-08-01,19.0,0.10007171735722147,0,Low
b4caec29,20.9,8.540306909313221,20,941826.65,227884.2,17.7,2023-01-01,2024-08-01,19.0,0.10481843084354055,0,Low
b4d52fea,15.85,9.777928959490456,20,792861.8,155813.55,14.8,2023-01-01,2024-08-01,19.0,0.09278220368296773,0,Low
b564e260,20.9,8.759355900377248,20,740757.45,165265.65,16.6,2023-01-01,2024-08-01,19.0,0.10246577850095057,0,Low
b5aec5c3,21.2,8.075955214807655,20,970921.05,195177.45,16.8,2023-01-01,2024-08-01,19.0,0.11018124002732783,0,Low
b5ce8afc,12.8,7.5960516059331775,5,684355.8,193461.6,16.6,2024-04-01,2024-08-01,4.0,0.11633247982245463,0,Low
b5db7693,19.7,10.000526301939786,20,1190625.5,254640.95,14.8,2023-01-01,2024-08-01,19.0,0.0909047415143823,1,High
b60f9ab3,19.65,9.314815589891417,20,901421.8,182352.55,14.9,2023-01-01,2024-08-01,19.0,0.09694792808317447,0,Low
b6418dc2,21.6,9.933462850915904,20,1117168.75,276882.1,14.8,2023-01-01,2024-08-01,19.0,0.09146233116036329,1,High
b6e384ce,18.75,8.583184294396744,20,1247886.4,250240.5,13.9,2023-01-01,2024-08-01,19.0,0.104349448918007,1,High
b7599490,21.65,8.21599851381117,20,1332121.05,319234.25,14.55,2023-01-01,2024-08-01,19.0,0.10850696194247339,1,High
b7e290eb,19.166666666666668,11.940128419186566,6,556359.1666666666,154291.5,19.0,2024-03-01,2024-08-01,5.0,0.07727898577245042,0,Low
b7fc5d61,16.555555555555557,11.693247031675627,18,833874.7222222222,202679.55555555556,14.666666666666666,2023-03-01,2024-08-01,17.0,0.07878204824222905,0,Low
b8241b24,22.4,9.22468085313011,20,1207844.2,260548.15,15.55,2023-01-01,2024-08-01,19.0,0.097802563655947,1,High
b8796e2e,17.0,,1,402441.0,92771.0,14.0,2024-08-01,2024-08-01,0.0,0.09603733324440045,0,Low
b919eeca,17.75,11.89371793493479,20,1053006.15,295289.65,13.55,2023-01-01,2024-08-01,19.0,0.07755714876393854,1,High
b9360919,21.0,1.4142135623730951,2,1410739.0,239005.0,14.0,2024-07-01,2024-08-01,1.0,0.4142135623730951,2,Medium
b95013f1,20.3,9.553726195078353,20,1006198.45,235461.85,16.85,2023-01-01,2024-08-01,19.0,0.09475326358820471,0,Low
b9a1ddb2,21.1,10.774726764150692,20,1189212.2,242375.25,17.05,2023-01-01,2024-08-01,19.0,0.0849276607457761,1,High
b9c2f37a,19.65,10.454286454041611,20,1143050.55,268049.8,15.05,2023-01-01,2024-08-01,19.0,0.08730356133595323,1,High
ba63f82c,23.15,8.54877645908281,20,906661.8,215079.15,16.05,2023-01-01,2024-08-01,19.0,0.10472545925491833,0,Low
bb428b4d,20.1,10.557611372594508,20,968852.55,232876.15,15.3,2023-01-01,2024-08-01,19.0,0.08652306845783093,0,Low
bbb7ba71,20.25,10.145649832628553,20,1087966.9,268333.9,15.2,2023-01-01,2024-08-01,19.0,0.08972110330189365,1,High
bbbcdb24,21.45,8.947066558375433,20,1202242.8,248971.4,16.65,2023-01-01,2024-08-01,19.0,0.10053215127609655,1,High
bbf9f5fe,26.666666666666668,6.801960501698511,6,1873195.8333333333,342815.5,18.5,2024-03-01,2024-08-01,5.0,0.12817291240865636,1,High
bc0e04ce,18.35,10.132153093779696,20,1072978.85,224717.75,16.85,2023-01-01,2024-08-01,19.0,0.08982988210598444,0,Low
bc3a6272,23.0,6.017518285455348,20,910694.4,185825.7,15.95,2023-01-01,2024-08-01,19.0,0.1425005193178649,0,Low
bc913ebe,20.55,10.884440850662884,20,939299.25,243003.95,14.1,2023-01-01,2024-08-01,19.0,0.08414363053052029,0,Low
bc9e6c5d,23.0,5.656854249492381,2,2052224.5,425029.0,17.0,2024-07-01,2024-08-01,1.0,0.15022110482233483,1,High
bca73883,16.55,10.14876191567487,20,1164389.1,290650.95,17.2,2023-01-01,2024-08-01,19.0,0.08969605841111612,0,Low
bcb430e3,19.15,8.809534308738577,20,972580.9,196500.4,13.55,2023-01-01,2024-08-01,19.0,0.10194163846383361,0,Low
bd98e172,25.45,7.408920654397501,20,1442045.2,313859.35,15.0,2023-01-01,2024-08-01,19.0,0.11892132666004444,1,High
bda544ec,20.666666666666668,6.806859285554046,3,1342309.0,251095.33333333334,14.0,2024-06-01,2024-08-01,2.0,0.12809248424016276,1,High
bdb489c0,15.85,9.85299847495007,20,711267.55,154744.9,17.1,2023-01-01,2024-08-01,19.0,0.09214043495059097,0,Low
bdf1f1ff,24.75,6.306846739018928,20,1131518.2,250678.1,13.6,2023-01-01,2024-08-01,19.0,0.13685794101304327,1,High
be721f54,20.8,9.451260010679723,20,1158450.45,286151.5,17.5,2023-01-01,2024-08-01,19.0,0.09568224300018754,1,High
bee6f560,22.6,8.035447781712701,20,1110523.9,231199.9,15.15,2023-01-01,2024-08-01,19.0,0.11067520107016174,1,High
bf5d0f57,21.2,9.57078889120432,15,1326400.5333333334,276146.8,14.266666666666667,2023-06-01,2024-08-01,14.0,0.09460031888746488,1,High
bf8243b7,17.714285714285715,10.6256652452805,7,1145248.7142857143,272846.0,16.285714285714285,2024-02-01,2024-08-01,6.0,0.08601658304293212,0,Low
bf9913dd,18.25,11.697390622203786,20,1054547.05,295369.95,14.35,2023-01-01,2024-08-01,19.0,0.07875633897970431,1,High
c09a315b,20.625,13.721073469042324,8,761007.375,205951.5,14.0,2024-01-01,2024-08-01,7.0,0.06792982876574521,0,Low
c158de38,22.25,9.88819072376103,20,1163241.8,225745.75,14.1,2023-01-01,2024-08-01,19.0,0.09184262338624587,1,High
c1843069,18.75,7.676862023399651,20,1085087.55,210477.55,15.6,2023-01-01,2024-08-01,19.0,0.11524903787834967,0,Low
c1dc776a,21.77777777777778,9.175129783057443,18,1130243.388888889,237003.61111111112,16.666666666666668,2023-03-01,2024-08-01,17.0,0.0982788447244275,1,High
c2149c07,19.88888888888889,12.342603829056726,18,1354101.111111111,298116.8333333333,14.0,2023-03-01,2024-08-01,17.0,0.07494788969318415,1,High
c21ae5a1,28.0,,1,2672824.0,635920.0,11.0,2024-08-01,2024-08-01,0.0,0.09603733324440045,1,High
c2370af2,21.6,9.767831198162135,20,1083787.65,191141.9,17.65,2023-01-01,2024-08-01,19.0,0.09286921215580358,0,Low
c2893bda,20.85,8.707377392339875,20,1130253.8,247316.1,14.95,2023-01-01,2024-08-01,19.0,0.10301443526745992,1,High
c2c07b05,14.733333333333333,9.323293920273539,15,759257.9333333333,182767.13333333333,15.8,2023-06-01,2024-08-01,14.0,0.09686830654275344,0,Low
c2d274aa,19.9,11.787147326866798,20,1018236.65,235368.5,18.25,2023-01-01,2024-08-01,19.0,0.07820352533977001,0,Low
c30cd7d8,16.5,9.992102144351703,20,895958.4,229223.2,16.45,2023-01-01,2024-08-01,19.0,0.0909744093411514,0,Low
c32ae63f,19.7,8.873971400734431,20,946845.6,174628.2,16.45,2023-01-01,2024-08-01,19.0,0.10127637192929477,0,Low
c363b1ad,17.333333333333332,10.230672835481872,6,299362.5,78288.0,14.333333333333334,2024-03-01,2024-08-01,5.0,0.0890418601493428,0,Low
c369446c,20.615384615384617,8.827404880432127,13,898940.9230769231,195771.6923076923,17.0,2023-08-01,2024-08-01,12.0,0.10175626344561764,0,Low
c37c0096,18.35,10.388632451411798,20,1007586.95,222565.4,15.55,2023-01-01,2024-08-01,19.0,0.08780685514844537,0,Low
c3e9a960,28.0,8.336666000266533,5,1501671.6,278389.0,17.2,2024-04-01,2024-08-01,4.0,0.10710461314257713,1,High
c488b483,17.4,11.17516042508186,20,933791.1,214745.55,15.0,2023-01-01,2024-08-01,19.0,0.0821344413614391,0,Low
c4c83ee6,23.571428571428573,11.530497862294627,7,1507145.857142857,262973.5714285714,18.142857142857142,2024-02-01,2024-08-01,6.0,0.07980528874348147,1,High
c54b46f0,21.6,8.450474916582468,20,1391244.1,284634.9,14.3,2023-01-01,2024-08-01,19.0,0.10581478802142838,1,High
c54be95a,28.0,,1,1671348.0,496004.0,13.0,2024-08-01,2024-08-01,0.0,0.09603733324440045,1,High
c557ab5f,24.0,8.816650913659524,16,1154738.375,201193.5,16.125,2023-05-01,2024-08-01,15.0,0.10186773562544994,1,High
c58bfa6e,23.45,6.870800152590824,20,907106.55,195564.75,13.6,2023-01-01,2024-08-01,19.0,0.1270518855279067,0,Low
c58e2412,18.95,11.329862729692897,20,784930.7,192462.9,16.65,2023-01-01,2024-08-01,19.0,0.08110390374353399,0,Low
c62748b6,20.4375,7.080195383368081,16,1153858.625,235985.1875,16.125,2023-05-01,2024-08-01,15.0,0.12375938359836644,1,High
c659c596,19.35,8.922325634992374,20,1117285.4,224764.7,15.85,2023-01-01,2024-08-01,19.0,0.10078282418724192,0,Low
c698da4c,15.4,8.305990228998018,20,869543.7,221704.9,14.3,2023-01-01,2024-08-01,19.0,0.1074576670931741,0,Low
c71f9dae,23.0,6.48074069840786,20,1186743.2,229256.25,16.45,2023-01-01,2024-08-01,19.0,0.13367660240019172,1,High
c724fffa,21.5,10.364412797239359,20,1443129.05,278314.55,14.8,2023-01-01,2024-08-01,19.0,0.08799398770897515,1,High
c7627e42,21.05,12.546649793974149,20,1043247.25,254076.7,16.35,2023-01-01,2024-08-01,19.0,0.07381898958108611,1,High
c766025d,17.65,10.388632451411798,20,775844.6,268078.15,14.4,2023-01-01,2024-08-01,19.0,0.08780685514844537,0,Low
c7ee131e,23.0,6.106890996821445,18,885445.2777777778,192094.16666666666,17.0,2023-03-01,2024-08-01,17.0,0.14070850396428616,0,Low
c7f5a4a2,17.35,11.824483965595775,20,988050.85,283177.85,14.5,2023-01-01,2024-08-01,19.0,0.0779758470346798,0,Low
c80fe406,19.45,12.050223845922618,20,1093032.5,272795.75,15.8,2023-01-01,2024-08-01,19.0,0.07662703811110778,1,High
c823ce77,20.7,9.6850400102426,20,1226181.75,253815.1,15.4,2023-01-01,2024-08-01,19.0,0.09358879321382113,1,High
c82ac81c,21.11111111111111,9.752492558885196,9,1137778.5555555555,329963.77777777775,15.555555555555555,2023-12-01,2024-08-01,8.0,0.09300169188898082,1,High
c8377e37,18.0,9.284962375572096,20,1040190.0,230768.8,14.7,2023-01-01,2024-08-01,19.0,0.09722932991715251,0,Low
c84e7e18,19.6,9.77860177282923,20,1186197.05,251284.75,15.9,2023-01-01,2024-08-01,19.0,0.09277641210577113,1,High
c8c41b33,24.0,8.270429251254134,6,1324784.0,245869.5,13.666666666666666,2024-03-01,2024-08-01,5.0,0.10786987019664884,1,High
c9978400,26.285714285714285,6.848705126136028,7,1380117.2857142857,329010.5714285714,14.857142857142858,2024-02-01,2024-08-01,6.0,0.12740955150296326,1,High
c9e6afaa,26.0,4.58257569495584,3,2086252.0,515186.6666666667,13.333333333333334,2024-06-01,2024-08-01,2.0,0.179128784747792,1,High
ca469b41,12.285714285714286,11.605228075368391,14,612399.2142857143,129209.71428571429,16.214285714285715,2023-07-01,2024-08-01,13.0,0.07933216233937716,0,Low
ca47ecd8,20.1,9.57463754982539,20,1087316.6,229646.1,17.1,2023-01-01,2024-08-01,19.0,0.09456588892888458,0,Low
ca83af7e,21.6,7.969679383368206,20,1403814.05,327729.4,14.8,2023-01-01,2024-08-01,19.0,0.1114867050715574,1,High
cacadff9,24.263157894736842,8.601305490467762,19,1239103.3157894737,245859.57894736843,14.631578947368421,2023-02-01,2024-08-01,18.0,0.10415250311458232,1,High
cb64180e,24.333333333333332,9.073771725877467,3,1239163.6666666667,210943.0,15.666666666666666,2024-06-01,2024-08-01,2.0,0.09926768515423114,1,High
cbb419aa,22.555555555555557,8.27815062545843,9,1007720.0,185323.77777777778,13.444444444444445,2023-12-01,2024-08-01,8.0,0.10778009975997672,0,Low
cbb757f5,14.5,11.859020348931173,12,907081.8333333334,296585.8333333333,16.166666666666668,2023-09-01,2024-08-01,11.0,0.07776642176968938,0,Low
cc266f37,21.95,9.923258166125628,20,1036088.75,238377.5,15.25,2023-01-01,2024-08-01,19.0,0.09154777675228107,1,High
cc2832ba,20.6,6.723094525588644,20,1125944.5,227602.3,15.5,2023-01-01,2024-08-01,19.0,0.12948177659702817,1,High
cc3dfb6a,24.2,7.12039324756716,5,1241032.8,275602.2,16.6,2024-04-01,2024-08-01,4.0,0.12314674542388651,1,High
ccd937b8,22.6,9.751653031261174,20,1205949.25,223873.1,14.35,2023-01-01,2024-08-01,19.0,0.09300895379458683,1,High
cd1f2573,22.4,6.754335839413002,20,1351659.35,228732.95,16.1,2023-01-01,2024-08-01,19.0,0.12896010963534682,1,High
cd20229a,23.85,6.674972895667422,20,1103490.55,237118.8,15.2,2023-01-01,2024-08-01,19.0,0.1302936197422283,1,High
cdb79d6f,18.55,8.59298979891228,20,860146.5,231799.15,13.95,2023-01-01,2024-08-01,19.0,0.10424278780254588,0,Low
cdbf502d,17.7,11.079141140948275,20,899438.0,206205.1,14.8,2023-01-01,2024-08-01,19.0,0.08278734293533511,0,Low
cde44f96,16.5,6.363961030678928,2,1374141.0,270405.0,10.5,2024-07-01,2024-08-01,1.0,0.13579648178933995,1,High
ce0fda0a,20.75,11.106541457982981,20,1355316.95,282719.6,15.4,2023-01-01,2024-08-01,19.0,0.08259997320214073,1,High
ce838c4f,23.55,6.581273273063263,20,1517265.5,334717.55,16.5,2023-01-01,2024-08-01,19.0,0.13190396441097335,1,High
ced0898f,20.5,8.635910338141604,20,840041.5,221509.15,14.25,2023-01-01,2024-08-01,19.0,0.10377846668432797,0,Low
cf65cb6d,19.1,9.335275487153694,20,1100002.85,216403.25,15.25,2023-01-01,2024-08-01,19.0,0.09675600822087009,0,Low
cfbc51d8,21.3,8.379800273967092,20,982840.25,191744.75,14.9,2023-01-01,2024-08-01,19.0,0.10661207816710366,0,Low
d036ff5d,19.85,8.125819796698734,20,784351.3,158232.0,15.95,2023-01-01,2024-08-01,19.0,0.10957919642044106,0,Low
d05744f2,22.05,8.73875216914201,20,1225876.7,237662.35,14.55,2023-01-01,2024-08-01,19.0,0.10268255959614388,1,High
d125cd5b,20.45,7.082038065267282,20,1127029.9,258828.65,15.3,2023-01-01,2024-08-01,19.0,0.12373116680772882,1,High
d1498ea3,17.95,10.966336047914522,20,940950.65,272483.2,14.95,2023-01-01,2024-08-01,19.0,0.08356776844607157,0,Low
d181f3b3,18.05,8.035939011059856,20,956026.55,195873.45,13.55,2023-01-01,2024-08-01,19.0,0.11066918432893524,0,Low
d189701f,22.05,9.773621857352898,20,1180289.8,265491.2,16.85,2023-01-01,2024-08-01,19.0,0.09281929635552497,1,High
d21ce4ef,22.8,8.175845182269809,10,1442755.3,226928.5,16.5,2023-11-01,2024-08-01,9.0,0.1089817864333923,1,High
d28046bc,23.2,11.79919711809151,20,849013.1,203272.2,16.75,2023-01-01,2024-08-01,19.0,0.07812990070967124,0,Low
d2b2da59,16.7,7.9478563809766705,20,815823.05,182137.05,17.05,2023-01-01,2024-08-01,19.0,0.11175861093680726,0,Low
d360368b,17.5,11.42250778990876,20,801574.4,196754.75,13.75,2023-01-01,2024-08-01,19.0,0.08049904390579937,0,Low
d39eadba,18.75,5.2201532544552744,20,859227.8,164219.75,14.25,2023-01-01,2024-08-01,19.0,0.16076774302686764,0,Low
d3b44e44,20.3,7.255487941080041,20,1240873.35,256563.3,15.75,2023-01-01,2024-08-01,19.0,0.1211315439059527,1,High
d3e24bb5,21.1,10.681513789819553,20,808399.5,168991.0,14.15,2023-01-01,2024-08-01,19.0,0.08560534345056381,0,Low
d3ec8dac,22.133333333333333,6.728050733062784,15,771186.6,166269.46666666667,16.8,2023-06-01,2024-08-01,14.0,0.1293987364396713,0,Low
d4691742,15.5,2.1213203435596424,2,672060.5,138100.0,16.5,2024-07-01,2024-08-01,1.0,0.32037724101704074,2,Medium
d4876e5e,20.294117647058822,8.607879427320883,17,1108674.8823529412,233759.5294117647,14.764705882352942,2023-04-01,2024-08-01,16.0,0.10408123952476013,1,High
d4e550ef,18.9,9.86167488710449,20,1042170.45,234382.45,15.35,2023-01-01,2024-08-01,19.0,0.09206683226978638,0,Low
d4e99858,18.5,10.354251605779602,20,951684.9,209154.65,17.45,2023-01-01,2024-08-01,19.0,0.08807273563419844,0,Low
d5479db4,23.0,6.0332412515993425,11,873358.9090909091,169719.81818181818,16.272727272727273,2023-10-01,2024-08-01,10.0,0.14218195625986843,0,Low
d55b8d32,20.55,8.35070119967873,20,1119014.15,244904.25,14.9,2023-01-01,2024-08-01,19.0,0.10694385144446257,1,High
d59044e1,18.5,9.3780258274891,20,918572.75,182381.4,15.6,2023-01-01,2024-08-01,19.0,0.09635743990453566,0,Low
d619d6ac,24.125,6.141389636447655,16,1063476.125,251476.5,15.0,2023-05-01,2024-08-01,15.0,0.14002876903625028,1,High
d67db6dc,21.6875,9.51993522386926,16,1138248.5625,199947.375,15.25,2023-05-01,2024-08-01,15.0,0.09505761953087363,0,Low
d6d1f534,18.3,11.406830825154033,20,730277.5,187582.4,16.4,2023-01-01,2024-08-01,19.0,0.08060076050787811,0,Low
d70de9a7,22.1,7.608167356618529,20,990061.25,202836.35,14.05,2023-01-01,2024-08-01,19.0,0.1161687451663139,0,Low
d79899e1,22.75,8.801166190669818,20,984924.7,202692.6,15.4,2023-01-01,2024-08-01,19.0,0.10202867501134162,0,Low
d7f98932,18.85,8.79757741773567,20,1102630.1,244556.65,14.4,2023-01-01,2024-08-01,19.0,0.10206604728530036,0,Low
d844716f,18.857142857142858,8.300668581572143,14,1166846.142857143,209330.92857142858,15.785714285714286,2023-07-01,2024-08-01,13.0,0.10751915211572505,0,Low
d855185c,19.6,12.613276213660955,20,801762.3,228605.55,15.95,2023-01-01,2024-08-01,19.0,0.0734577029294754,0,Low
d86153e3,16.95,9.976155783192558,20,1006186.25,260838.6,16.2,2023-01-01,2024-08-01,19.0,0.09110657863760174,0,Low
d87ad660,20.916666666666668,9.727732925959053,12,1393046.9166666667,304110.6666666667,13.833333333333334,2023-09-01,2024-08-01,11.0,0.09321634001347966,1,High
d94be574,21.75,10.114476337356638,20,1015503.15,246263.45,13.7,2023-01-01,2024-08-01,19.0,0.08997274992065263,1,High
d9b5233a,22.571428571428573,11.02810263005598,7,1601694.142857143,341604.28571428574,13.285714285714286,2024-02-01,2024-08-01,6.0,0.08313863214811511,1,High
d9d6b210,21.88888888888889,7.331550585444262,18,1044998.9444444445,207435.05555555556,15.11111111111111,2023-03-01,2024-08-01,17.0,0.12002567706269014,0,Low
da6dbb08,18.25,11.39194082628038,20,1073327.35,215553.25,15.95,2023-01-01,2024-08-01,19.0,0.08069760935907927,0,Low
db520a0d,21.25,8.972912453308393,20,1185395.35,257414.35,16.8,2023-01-01,2024-08-01,19.0,0.10027161119500876,1,High
dbb83747,18.9,8.484661082459954,20,898103.2,193796.1,16.4,2023-01-01,2024-08-01,19.0,0.10543339306549461,0,Low
dbe28988,19.176470588235293,8.323425482618674,17,942652.4705882353,171464.82352941178,15.941176470588236,2023-04-01,2024-08-01,16.0,0.10725671609262753,0,Low
dbfac7a1,14.75,11.29527924990495,4,1003983.75,346902.25,13.5,2024-05-01,2024-08-01,3.0,0.08133202830734654,0,Low
dc758a61,19.5,8.73890273733674,20,764776.7,190893.85,16.35,2023-01-01,2024-08-01,19.0,0.10268097207360201,0,Low
dc8c2cc3,18.1,9.978397719705885,20,628073.7,172960.45,15.55,2023-01-01,2024-08-01,19.0,0.09108797344853255,0,Low
dcc03438,20.65,9.927500347917128,20,1089757.65,211606.45,15.2,2023-01-01,2024-08-01,19.0,0.09151223684843975,0,Low
dd4a0d2d,20.3,12.170283048215609,20,1022768.85,237815.55,14.85,2023-01-01,2024-08-01,19.0,0.07592851241989716,0,Low
ddff87dd,17.55,11.776314319317756,20,1015266.45,253204.95,16.0,2023-01-01,2024-08-01,19.0,0.07826983392917959,0,Low
de83f6f4,25.3,6.720745572675071,20,1150271.55,259244.6,16.65,2023-01-01,2024-08-01,19.0,0.1295211700200505,1,High
de9a845f,21.3,9.409401793167468,20,1509821.05,306706.55,15.8,2023-01-01,2024-08-01,19.0,0.09606699980169665,1,High
deae5754,19.55,7.1042981800864,20,1126331.1,227970.1,15.2,2023-01-01,2024-08-01,19.0,0.12339131381631112,0,Low
deb74689,13.4,9.343446901438462,5,806068.2,212725.6,16.8,2024-04-01,2024-08-01,4.0,0.09667957012095553,0,Low
decee04f,22.55,6.9545517090380615,20,929585.25,184475.55,15.3,2023-01-01,2024-08-01,19.0,0.1257141868678517,0,Low
deed0e45,28.0,4.242640687119285,2,2276062.0,416871.5,12.5,2024-07-01,2024-08-01,1.0,0.1907435698305462,1,High
df0aaa8d,20.15,10.121758740456128,20,757050.05,180207.95,15.6,2023-01-01,2024-08-01,19.0,0.08991383677137631,0,Low
df2b837a,21.95,9.506092229390804,20,1204027.5,250574.7,16.85,2023-01-01,2024-08-01,19.0,0.0951828689645898,1,High
df6c6fee,19.7,9.608658376145636,20,1117356.1,218618.75,16.5,2023-01-01,2024-08-01,19.0,0.09426262629481735,0,Low
dfc23d44,20.0,7.298816840606927,12,868962.5833333334,198697.83333333334,15.25,2023-09-01,2024-08-01,11.0,0.12049910477682815,0,Low
dff6c023,20.3,8.27233817897748,20,802905.3,165697.65,14.6,2023-01-01,2024-08-01,19.0,0.10784766266045276,0,Low
e07699d8,21.25,11.14910900381494,20,955255.5,261242.5,13.85,2023-01-01,2024-08-01,19.0,0.0823105628310677,1,High
e0a2ad11,21.15,8.343134587002783,20,1032612.45,239906.55,13.1,2023-01-01,2024-08-01,19.0,0.10703046078251918,1,High
e0d06535,20.7,10.100026055203497,20,1075096.15,254937.9,14.3,2023-01-01,2024-08-01,19.0,0.09008987862070987,1,High
e0d2e878,22.05,9.875408052861728,20,1056363.05,215202.9,16.15,2023-01-01,2024-08-01,19.0,0.09195057280971287,0,Low
e112b2c8,23.2,8.445490855449059,20,1429414.75,291144.85,15.4,2023-01-01,2024-08-01,19.0,0.1058706228510194,1,High
e17cec52,21.3,8.80251160330481,20,992951.8,245963.45,13.5,2023-01-01,2024-08-01,19.0,0.10201467138920406,1,High
e1fdaeaa,22.95,8.617454746953388,20,1246568.8,243452.35,15.9,2023-01-01,2024-08-01,19.0,0.10397761427645702,1,High
e37f0d57,15.944444444444445,8.362888765057923,18,825984.5,209971.22222222222,15.833333333333334,2023-03-01,2024-08-01,17.0,0.10680464385436,0,Low
e4892740,17.35,10.080074143419884,20,663066.3,188334.8,15.15,2023-01-01,2024-08-01,19.0,0.09025210364624404,0,Low
e4c90b16,21.8,5.881281636192108,20,1019833.3,205969.6,13.1,2023-01-01,2024-08-01,19.0,0.14532176604144478,0,Low
e523a957,10.0,9.16515138991168,3,221198.0,77558.66666666667,17.0,2024-06-01,2024-08-01,2.0,0.09837531795074314,0,Low
e548d139,15.3,10.068711306240786,20,757432.0,202492.55,16.8,2023-01-01,2024-08-01,19.0,0.09034475399463872,0,Low
e56767cf,18.8,12.395245268374397,20,1049519.75,270197.7,15.9,2023-01-01,2024-08-01,19.0,0.07465335497521328,0,Low
e62adc1e,20.6,8.964256507755794,20,967006.55,194981.15,15.1,2023-01-01,2024-08-01,19.0,0.10035871710263967,0,Low
e63b3cba,29.333333333333332,9.018499505645789,3,1797627.3333333333,290297.0,18.666666666666668,2024-06-01,2024-08-01,2.0,0.09981534654330858,1,High
e6571109,19.7,10.795223115121944,20,890443.85,197596.7,15.4,2023-01-01,2024-08-01,19.0,0.08478008344903289,0,Low
e683ea04,21.05,10.826259498868577,20,1071068.0,230286.75,16.75,2023-01-01,2024-08-01,19.0,0.08455758983604836,0,Low
